user,rating,date,review
TASSET M.,"5,0",4 juin 2019,"Très bon produit. Petit, léger, facile d'utilisation. Contrairement aux commentaires précédents, il ne reste pas collé au sol à cause de sa capacité d'aspiration. Efficace sur tapis, lino et escalier bois grâce à son kit brosses fournis. Pour le prix, il est vraiment top. Petit bémol quand on le porte, il fait effectivement un bruit qui rassemblerait à une fuite d'air. A voir dans le temps. Facile à vider. Je recommande."
sadio sow,"5,0",24 mai 2019,"Excellent produit pour nettoyer notre appartement
Pas cher et qui fait parfaitement le travail
Je suis vraiment satisfait de mon achat..je recommande"
xSimBaD,"5,0",18 avril 2019,"J'ai acheté ce produit pour mon futur appartement , aspire très bien , bien maniable , bonne grandeur pour ranger dans un placard , emballage rien à dire , tout fonctionne parfaitement , et surtout pour ce prix c'est donné !"
Fale13,"5,0",17 mai 2019,"Pratique, aspire fort ne fait pas de bruit excessif, et pour le prix ... est réellement une bonne affaire."
GAELLE,"5,0",18 mars 2019,"Je suis très difficile et ma première intention était d'acheter un rowenta.
J'ai voulu faire confiance à amazon basic surtout par rapport à mon budget limité.
Et je me suis dis c'est pour le ménage ça sert à rien de mettre aussi cher.
Au final je suis très contente de mon achat et si c'est à refaire je rachète amazon basic.
Livraison ultra rapide et carton en très bon état.........."
gauthier,"5,0",12 avril 2019,"appareil super performant, fonctionne tb, les différentes têtes sont très utiles et la puissance d'aspiration n'a pas diminué depuis que je l'ai acheté. Superbe !"
chouky86,"5,0",20 février 2019,"bravo;rapport qualité prix super,à ce prix rien à redire.je compte en racheter un autre pour l'étage de la maison.
je conseille cet achat sans hésiter."
Abkhar malika,"1,0",29 janvier 2019,Franchement déçue... aspire très peu
Marie,"5,0",9 avril 2019,"Un petit appareil digne des grandes marques , il ne paye pas de mine , mais le moindre espace aspiré  est un régal , sa puissance d 'aspiration est impressionnante,il prend peu de place,  il se vide facilement , je ne regrette pas cet achat.Et peu cher !"
PascalePB,"4,0",9 mars 2019,Très bien notre maison fait une centaine de mètres carrés et nous n’avons pas besoin de le vider plusieurs fois avant d’avoir fini malgré les poils laissés par nos 2 chiens. Très satisfaite de cet achat pour lequel j’avais des réserves concernant le prix
Corentin,"4,0",23 mai 2019,Manque un peu de puissance d'aspiration. Pas de possibilité de le ranger droit avc le manche accroché. Le système d'accroche des accessoires n'est pas pratique. Mais il ne faut pas oublier que c'est un petit aspirateur et qu'il fait le job pour le tarif !
Enel Laura,"5,0",23 avril 2019,Je suis très contente de mon achat. Il est léger aspire très bien et est facile d'utilisation.
Boussard,"4,0",30 septembre 2018,"Utilisation régulière pour toute la maison très efficace , seule bémol fil légèrement trop court ."
JG,"5,0",10 mai 2019,"Silencieux, aspire correctement et vidage rapide, bref ça remplit bien les fonctions, Efficace."
Soso7764,"5,0",8 octobre 2018,"Bonne article avec beaucoup d’accessoires .
Aspire bien bruit supportable
Aspirateur dans sac pratique
Maniable"
FERNANDEZ,"5,0",15 avril 2019,"Fonctionnement correct, niveau bruit tout à fait raisonnable,maniabilité et taille impeccable"
Client d'Amazon,"1,0",30 avril 2019,On peut pas régler la puissance et celle ci est très faible
Lacroix,"5,0",25 janvier 2019,cet aspirateur est parfait sur tous les points de vues... à acheter sans hésitation
Client d'Amazon,"5,0",25 décembre 2018,Merci Amazon. Bon produit
PierrotBlack,"4,0",9 septembre 2018,Bien pour une petite surface et un usage quotidien. Bon produit
Hadrich,"4,0",2 avril 2019,"Un peu dubitatif au début mais il fait le boulot comme un grand.
Pour l'instant après quelques semaines de test tout fonctionne et il ne perd pas d'aspiration.
Bref le rapport qualité prix est imbattable.
Merci Amazon ;)"
serena,"4,0",7 mars 2018,"Un très bon aspirateur, excellent  rapport qualité / prix
À voir dans la durée mais pour l'instant RAS
Je le recommande"
Laure,"5,0",30 novembre 2018,"Nickel pour un petit appart.
Pratique et facile d'utilisation."
Bruno ,"5,0",25 février 2019,L’aspirateur c’est un super bon produit il aspire impeccable qualité super prix intéressant
Julie Dallois,"5,0",18 avril 2019,"Cela fait un petit moment que je l'utilise. Je suis ravie pour le prix que je l'ai payé. Il fait moins de bruit que tous ceux que j'ai pu acheter auparavant, il est très maniable, il aspire très bien, aussi bien sur mon carrelage que sur mes tapis, le reservoir se vide très facilement. Il est parfait. Seul petit bémol, il prend un peu de place."
Fabi,"5,0",13 mars 2019,"Super léger, aspire très bien et va là où c’est difficile d’acces sous la table basse, lit et même les toilettes !!! Comme quoi les grandes marques sont cher et pas plus performante. J’en ai fait l’expérience et me suis laissé tenter par tous ces commentaires positifs et je ne le regrette pas 😊"
Client d'Amazon,"5,0",22 août 2018,"Cet aspirateur est juste fantastique, léger, on voit que les materiaux sont de qualité ! Super rapport qualité prix, tous les accessoires sont là ! Bravo à amazon !"
Françoise,"5,0",2 février 2019,"En août 2018, je l'ai payé plus de 10 euros de plus qu'il ne coûte aujourd'hui. J'en suis très satisfaite, cf. les commentaires positifs déjà publiés: je les partage tous. Reste à voir ce qu'il donne sur la durée. Je fais partie des gens qui entretiennent et soignent méticuleusement le matériel. A recommander de toute manière."
Julien,"5,0",12 février 2019,Puissant et silencieux. Je suis très agréablement surpris par ce produit Amazon ! Ne pas hésiter ...
myriam,"4,0",13 février 2019,"Acheté en appoint quand je n ai pas envie de sortir mon gros aspirateur,je ne me sers en fait que de celui ci !! Léger. Performant.le vider le nettoyer tout est facile et rapide. 2 bémols toutefois: perd sa puissance quand on le porte (escaliers) et câble trop court. Mais j en suis tout de même très contente."
stephane,"4,0",15 janvier 2019,"Le produit est vendu comme ""Extraordinairement silencieux"", sauf qu'il est aussi bruyant qu'un aspirateur classique. Déçu sur ce point.
Pour le reste, il semble être très bien après l'avoir rapidement testé."
Cleenewerck,"5,0",16 mars 2019,"Tres bon produit, aspiration puissante, compact et peu bruyant. Seul defaut: le bac se decale un peu lorsqu on le promene par la poignee. Sinon cela vaut vraiment le coup."
Amazon Customer,"5,0",24 mars 2019,"Compact, pratique, léger et de nombreux accessoires. Cet aspirateur est un excellent rapport qualité prix !"
Elsa,"1,0",16 mars 2019,Très mauvaise aspiration après à peine 2 mois d'utilisation.  Je ne recommande pas.
Lou,"5,0",28 mars 2019,Aspire bien facile à nettoyer seul bémol il ne peut pas être utilisé à la main car il se décale légèrement au niveau du socle
a.d,"5,0",13 avril 2019,"recu l article en seulement quelques jours, neuf dans le carton et tous les accessoires,fonctionne tres bien,la petite odeur vient de la premiere utilisation,et apres fini,au moins ses du sur ses du neuf,je recommande ,reste a voir la durée de vie mais je pense plusieurs année .comme le dernier bas prix que j ai acheter a duré 8 ans,encore merci"
Client d'Amazon,"4,0",6 août 2018,"Super pour mon canapé en micro-fibres. Petit, léger, fonctionnel."
véronika,"5,0",27 janvier 2019,"Pour un ménage quotidien avec les poils de mes animaux cet aspirateur fait son t'affiche sans me cassé les oreilles, seul bémol c'est pour le ranger"
Orlimini,"5,0",23 mars 2019,"Fait bien son travail, bonne aspiration, pas trop bruyant et très facile à utiliser en effet le bac à poussière est facile à retirer et à vider.
En plus fournit avec des acccessoire !
Pour un prix très correct !"
Cmi,"5,0",17 mars 2019,"Un petit aspirateur au top .
Il fait très très bien le job . Peu encombrant. Facile à transporter .Long fil qui disparaît pour le rangement Transparence du réceptacle . Facile à vider . Facile à nettoyer . .puissance d aspiration tout à fait correcte  .
Plusieurs embouts et deux têtes plates . Peu bruyant . Que demander de plus ???"
A.H,"5,0",7 avril 2019,"Merci aux autres commentaires.
Satisfait de cet aspirateur."
Oumou,"2,0",26 janvier 2019,"Bof, n'aspire pas bien et  le manche est très court je le déconseille à toute personne mesurent plus de 1 m 50. Fait mal au dos après l'inspiration. Bref je ne le conseille pas."
MROUMBABA,"4,0",2 juin 2019,Bon produit dommage on ne peux pas mesurer la vitesse
darkdad,"5,0",8 mai 2019,"Acheté pour remplacer un Dyson car Me est partie avec , je peux vous dire que cet aspirateur fonctionne très bien, voire très très bien aussi bien que le DYSON , efficace  en un seul mot !"
Ustase Amandine,"5,0",3 septembre 2018,Très bon aspirateur pour le prix aspiré très bien et complètement démontable pour le laver à l’eau.
Marielis,"5,0",27 novembre 2018,"Je suis très contente de mon achat, bon qualité, un peu bruyant mais normal comme les aspirateurs basiques, très bon qualité prix"
vanderstocken,"5,0",27 avril 2019,Parfait comme sur la photo merci beaucoup.
alison justvirtuel,"4,0",7 février 2019,"Attention , cet aspirateur est minuscule ! Néanmoins il fonctionne bien"
Customer,"5,0",28 janvier 2019,"Livraison rapide comme d'habitude - petit aspirateur maniable, pratique, complet, plutot silencieux et bonne aspiration.
A voir sur la duree mais pour le prix . produit imbattable.
Satisfait de la commande et ravi d'avoir suivi les commentaires positifs qui se sont reveles justes."
Maxime G.,"5,0",4 février 2018,"Je cherchais un petit aspirateur sans sac et celui d'Amazon rempli parfaitement la fonction et pour pas trop cher.
Il est fourni avec 4 embouts selon la surface à aspirer; par contre les embouts de mon précédent aspirateur (dirt devil)
ne sont pas compatibles, ceux de l'amazon ont une ouverture plus grande.
Facile à vider, d'après le manuel il semble complètement démontable pour le nettoyage ce qui est un vrai plus
je trouve, pas encore testé cependant.
Niveau aspiration, pas de problème à signaler, ça aspire très bien (parquet et carrelage);
pour 110 m² de surface, je suis loin de remplir le réservoir de 1,5 litre
et vu la facilité de vidage, je ne regrette pas d'avoir choisi ce modèle.
Pour le bruit, dur de juger, mais perso je trouve que c'est correct, dans les tons graves.
Très heureux de tomber sur ce produit alors que je pensais devoir dépenser une centaine d'euros pour un cyclonique.
A voir sur le temps mais pour l'instant, je suis satisfait de mon achat."
solaris,"5,0",4 mars 2019,Très bon aspirateur aspire très bien pour un prix bas
Michel,"5,0",4 juin 2019,Niveau bruit c'est moyen. Compact et bien maniable. Bon achat.
guillet romain,"4,0",25 janvier 2019,"4 mois d'utilisation : pratique, aspiration correct, assez bruyant, évacuation des déchets facile.
Convient pour la poussière et les poils.
Aucun rangement prévu pour les accessoires, câble un peu court.
Bon rapport qualité/prix. Je recommande pour une utilisation dans un petit appartement."
jean daniel ricaud,"5,0",19 février 2019,Cet aspirateur est très efficace; excellent rapport qualité prix; produit à recommander vivement.
stef,"4,0",5 mai 2019,"Bruyant mais petit, facile à utiliser et à ranger, très bonne aspiration"
ROZINSKI,"5,0",2 février 2019,Trés bon aspirateur. Il est aussi puissant qu'un aspirateur à 200-300 euros ! Je suis très contente de mon achat. Seul petit bémol : je trouve le manche un poil trop petit pour mes 1m75 mais cela faisable quand même. Trés satifaite du rapport qualité-prix.
Chlou,"4,0",28 mai 2019,"Habitant dans 45m2 il me fallait un petit aspirateur maniable et peu bruyant et j'ai trouvée celui ci est parfait maniable dans les coins, le cordon assez long et surtout une bonne aspiration.
Le fait qu'il soit sans sac est encore plus pratique. Pour le prix je recommande vraiment."
Leborgne,"5,0",14 mai 2019,Pour aspirer toute la maison
H.T.,"2,0",14 septembre 2018,Requiert d’être vidé trop souvent/ Pas assez puissant (poils chats)/ Peu fonctionnel
ASTRUC,"5,0",10 mai 2019,"Bonne prise en main, les emboitements par clic ne sont pas mal , mais ne permettent pas de tourner le tuyau d'aspiration qui est un peu rigide, fil raccordement électrique trop court, sinon qualité prix correct."
Client d'Amazon,"4,0",24 février 2019,"Excellent produit (léger, efficace, facile à nettoyer).
Seul bémol, je trouve le file d'alimentation un peu court."
Roulianita,"4,0",27 mai 2019,"Fais le job ! Très compact. La puissance d'aspiration est top. Rapport qualité / prix génial.
Seul bémol le manche télescopique qui n'est pas très grand. Je mesure 1m70 et je suis un peu courbée pour l'utiliser.
Nettoyage hyper simple.
Je recommande"
Client d'Amazon,"1,0",6 septembre 2018,"Pièce manquante, filtration défectueuse."
B.Stephanie ,"5,0",15 avril 2019,Parfait pour le prix. Je recommande 1000 fois
Amandine,"5,0",28 mai 2019,Correspond bien à l'article
Pascal Banken,"4,0",10 mai 2019,"Un aspirateur compact silencieux et puissant et pas chère
Avec plusieurs brosses pour aspirer partout"
Client d'Amazon,"4,0",1 septembre 2018,"Aspirateur facile d entretien. Plusieurs brosses à disposition, C est très pratique. Aspire très bien surtout les poils de chiens.
Rapport qualité-prix très bien."
Client d'Amazon,"5,0",13 mars 2019,Cet aspirateur est parfait.
Maude,"5,0",4 juin 2019,Bon rapport qualité prix. Fait un peu de bruit mais ce n'est pas dérangeant pour ma part. Il est léger et facile d'utilisation
Client d'Amazon,"5,0",19 février 2019,"léger, facile à utiliser. aspire bien pour les objets généraux. accessoires complets fournis dans le colis.
Pour le moment je suis satisfait. qu'utiliser pour 3-4 fois, marche bien,  à voir dans la longue terme."
Sousou,"4,0",9 février 2019,Très bien merci
Chezlulus,"5,0",4 mars 2019,Parfaitement conforme aux attentes
deborah,"5,0",12 mars 2019,Parfait fait un peu de bruit sinon très puisant je pensais pas
mba,"4,0",11 novembre 2018,"Agréablement surprise, très bonne aspiration et léger par contre un peu bruyant mais bon le prix reste très attractif."
CHERY,"5,0",21 mars 2019,"Tres etonnee pour un aussi petit prix, pour le moment c'est parfait! ArriV rapidement, bruyant par contre mais vu le prix ca va, mais aspire tres bien, tres maniable et surtout tres legé, on adore !"
castel,"5,0",11 juin 2019,Je devais changer d'aspirateur. Je me suis fié aux bons commentaires de ce produit.il est puissant avec plein d'accessoire je ladore
Poulain Valerie,"4,0",5 avril 2019,Compact il aspire vraiment bien il est très puissant et léger facile d’utilisation je ne regrette pas mon achat
Yehi 770,"5,0",25 avril 2019,"Parfait
Répond très bien au 50€ demandé!!!!
Rien a dire.
Dire qu’avec un Âne on peut faire un cheval de course c’est fou!!!!"
Can-Huseyin,"5,0",16 mars 2019,"Excellent aspirateur, pris pour ma femme a ce prix la il n'y a rien a redir tout les accessoires sont présent, compact, pas très bruyant et classe A.
Je donne 5/5 car je trouve que c'est un excellent produit rapport qualité/prix"
Flamant Mathilde,"5,0",10 mars 2019,Super rapport qualité prix! Petite et léger il aspire super bien et se range facilement.
christelle mellal,"5,0",8 avril 2019,Génial
vanessa,"3,0",27 avril 2019,Contrairement aux remarques que j'ai pu lire il est loin d'un dyson. Faut pas avoir de la moquette sinon la puissance est insuffisante
Client d'Amazon,"4,0",8 février 2019,"l'aspirateur fonctionne très bien, puissant, cordon d'une longueur tout à fait convenable. effectivement il pourrait être amélioré sur différents points mais à ce prix et niveau d'aspiration difficile de se plaindre"
Azerg Amine,"5,0",31 mai 2019,"Je viens de recevoir l'aspirateur et je suis très surprise de sa puissance d'aspiration.
Il ne fait pas trop de bruit le fil est assez long. Très bon rapport qualité prix. Je recommande à 100%. Maintenant à voir avec le temps"
Kali,"5,0",29 mars 2019,Aspirateur parfait !!! Je n'aurais jamais pensé vu le prix je suis étonné moi qui ai un chien qui laisse des poils sur le canapé un coup d'aspirateur et tout disparaît! Discret et efficace que demander de plus :)
Katy,"4,0",10 février 2019,le réglage de la puissance d'aspiration n'est pas possible
Raphaël,"5,0",4 mars 2019,"Aspire très bien, se nettoye très facilement. A ce prix là, pas besoin de réflechir si vous avez besoin d'un nouvel aspirateur."
Jerome OUDOUL,"4,0",9 mars 2019,"Léger et compact, fait le job pour un prix réduit.
Pas de variateur de puissance.
A noter que quand on le soulève par la poignée, cela crée un espace qui fait perdre un peu d'aspiration.
A voir sa résistance dans la durée."
CycyFlo,"5,0",17 février 2019,"Pratique et qui vaut bien une grande marque ... facile à monter , nettoyage rapide et fonctionnel. Rien à dire de négatif sur cet achat ."
Client d'Amazon,"4,0",12 mars 2019,"Très satisfaite de ce produit, j’étais retissante de commande de l’électroménager sur Amazon mais je suis très conquise ! Il est léger, aspire très bien et fait moins de bruit que mon ancien donc parfait !"
leroy christine,"3,0",21 mars 2019,"petit aspirateur pour mini surfaces! pas très puissant, surtout lorsqu'on a 3 chats!!!!!
en attendant un plus gros, il fera l'affaire, mais ...."
Oliv,"4,0",30 mai 2019,Fil un peu cour
Viane,"5,0",5 mai 2019,"Aspirateur léger, bonne aspiration. l
Le tuyau flexible manque un peu de souplesse et le tuyau  rigide un peu court.
Ce qui ne m'empêche pas d'être satisfaite de mon achat.
Je conseille cet aspirateur !"
Client d'Amazon,"5,0",3 mai 2019,"De très bonne qualité par rapport au prix. Il aspire très bien, rien à redire."
Duong Chung-Hieu,"4,0",17 avril 2019,"Le tout est presque parfait juste ça maniabilitė, il suffit de tirer un coup moyens et l'aspirateur se trouve la gueule à terre. La stabilité du produit est à revoir, mais a ce prix vraiment correct."
Yadou,"5,0",23 mai 2019,Merci
Joachim Lydia,"5,0",24 avril 2019,Fait le travail demandé. Très bon rapport qualité/prix
Client d'Amazon,"4,0",17 mars 2019,Sa va pour les petits tapis
Laurie,"4,0",11 avril 2019,"Le balai est un peu petit mais le reste est nickel, je recommande"
Alia ,"1,0",15 février 2019,Nul il c’est casser en même pas 2 jours
Client d'Amazon,"5,0",9 avril 2019,Pas déçu
Estier Thomas,"5,0",3 mars 2019,Aspirateur petit et  va partout très pratique très bonne pression lors de l’utilisation de l’aspirateur à conseiller pour les petites surfaces .
Client d'Amazon,"5,0",6 juin 2019,"Fait son travail d’aspirateur pas cher du tout, efficace, aspire bien produit conforme aux attentes livraison rapide"
francois duprat,"4,0",30 mars 2019,Pour ma part je me sers de l'aspirateur tous les jours depuis que je l'ai acheté il y a aucun souci . En revanche il n'a pas assez de puissance . Juste suffisant !
Thomas franck,"1,0",19 février 2019,"Au bout de 3 utilisations, il ne fonctionne plus , pffff"
azinor,"5,0",22 mars 2019,Première fois que j'achète un produit de marque Amazon et j'en suis ravi. A noter la longueur appréciable du câble qui permet de ne pas avoir à brancher et rebrancher sans arrêt l'aspirateur.
Sebastien Grandmougin,"5,0",10 mai 2019,Vu le prix je me suis dit bon ca va etre un truc comme ca en attendant. Mais en fait plutot content ca aspire bien mais apres ce n'est pas du 1200 wath non plus mais assez top pour la maison
thierry,"4,0",6 mars 2019,"bon rapport qualité prix, j'espère qu'il tiendra sur la durée"
Pedreira Mendia,"4,0",4 avril 2019,Produit acheté pour la nouvelle maison . Très léger . Très peu bruyant mais seul bémol : il manque un peu de puissance à mon goût .
stross,"3,0",16 mars 2019,Il est bien mai pour son prix il est pas extraordinaire. Le fil est pas près long  c'est pas le genre d'aspirateur qui va coller au sol. Il es très léger
Agnès C,"5,0",16 avril 2019,"Petit, maniable, bien équipé en accessoires... comme un dyson mais pas.au même prix !"
Fyejumpy ,"4,0",2 juin 2019,"Changement d’un vielle aspirateur. Aspirations et bruit nickel. Peut être le câble un peut court et le réceptacle qui se rempli rapidement.
Sinon ok problème produit de très bonne facture."
Lecuyer,"5,0",2 avril 2019,"Aspire la maison le boulot la voiture, ne fait pas de bruit
A ce prix là, cest une affaire"
Client d'Amazon,"5,0",14 février 2019,"Très bon rapport qualité prix , et justement pour ce prix il aspire très fort , il est très pratique  , je le conseille  par rapport à d autre beaucoups plus chère"
Caroline,"5,0",30 janvier 2019,Excellent aspirateur qui n a rien à envier à ceux des grandes marques coûteuses et pas tjrs efficaces. Celui ci est top ! Je le recommande car excellent rapport qualité prix.
anonyme,"5,0",25 mai 2019,"Cet aspirateur est parfait pour un studio ! Il se range facilement et aspire bien les tapis.
Je recommande !"
barrau   georges,"4,0",10 mai 2019,bonjour  rien  à signaler  voir  à lusage
Nick38,"1,0",12 mars 2019,"L'aspirateur a bien été livré dans les délais, mais malheureusement inutilisable car la coque est cassée et les fils du moteur apparents. Dommage !!!"
David,"5,0",29 août 2018,"Pour un appartement de 75 M2, cet appareil est parfait, peu bruyant et très efficace. Il est fourni avec plusieurs accessoires et il peu encombrant. Le rapport qualité prix est excellent."
Diddine,"5,0",5 juin 2019,"J'ai acheté  ce produit pour une petite surface(48m2).Très bon rapport qualité prix,
L'aspirateur aspire aussi bien que les grandes marques. A voir maintenant sur la durée."
tevi-benissan,"4,0",4 octobre 2018,"Très correct pour son prix. Peu bruyant, aspire bien et compact, pas encombrant.
Câble d'alimentation un peu court"
Lailaine,"5,0",19 février 2019,Bonjour je viens de recevoir mon aspirateur je suis contente de mon achat pour l instant il aspire bien ne fait pas trop de bruit léger et très beau et beaucoup accessoires
Mulhauser Alexis,"5,0",25 août 2018,"Cet aspirateur fait très bien le travail pour pas cher.
Léger, assez solide et suffisamment puissant pour tout type de sol."
aurelie lucas,"5,0",10 mai 2019,"bonne qualité prix , vider le bac et nettoyer  régulièrement les filtres et vous n’aurez Aucun problème d’aspiration .
Je le recommande pour les petits appartement."
DUGELET,"4,0",14 janvier 2019,"Aspirateur très léger ,maniable,assez puissant pour sa taille,
Produit à recommander a d'autres  personnes"
Client d'Amazon,"4,0",10 mai 2019,Très satisfaite / bon rapport qualité prix/ se démonte facilement pour enlever la poussière. A voir sur la durée
Client d'Amazon,"4,0",17 septembre 2018,Super rapport qualité prix petit et leger il est tres fonctionel. Peut etre un peu bruyant mais bon pour le prix...
Rosemary Jarvis,"5,0",21 mars 2019,Parfait pour mon usage.
Kaymar,"4,0",7 mai 2019,"vu le prix !!!! SUPER
puissant et efficace  MERCI ."
Aurélie D.,"5,0",26 avril 2019,"Fonctionne bien, j'ai été surprise par sa petite taille et sa légèreté du coup nous qui avions un vieille aspirateur..."
Amal Amal,"4,0",8 mars 2019,Reçu rapidement. fait l'affaire pour nettoyer moquettes et parquet. je ne l'utilise pas depuis longtemps mais je suis satisfaite pour l'instant.
rouille christophe,"4,0",27 mars 2019,"Puissant , léger, fait son boulot, pour le prix très comptant."
Elista,"2,0",8 avril 2019,"Aspirateur très bien sur beaucoup d’aspects, hormis la longueur du tubes métal, il est trop court, donc pas pratique pour les personnes de taille moyenne."
Alexandre,"5,0",4 décembre 2018,Vraiment bon produit d'Amazon !!!!!! Pratique pour un 70m² avec un chat.
Client d'Amazon,"5,0",21 mars 2019,Outil adapté notamment pour les petits espaces. Contente de mon achat
Barnes90,"5,0",17 mai 2019,"Pleinement satisfait pour l'usage que j'avais à en faire: silencieux, maniable et efficace sur parquet bois."
Valou,"5,0",7 janvier 2019,"Aspirateur pratique et léger, sa puissance est très satisfaisante et son prix est plus qu'appréciable.
Je recommande ce produit sans hésitation."
SILVESTRE,"4,0",20 mars 2019,"Super efficacité. Attention toutefois, le cordon est un peu court et le manche amovible petit"
Hicham,"4,0",15 septembre 2018,Un très bon aspirateur à petit prix.
Client d'Amazon,"4,0",21 septembre 2018,"je ne suis pas déçu: il fait très bien sa fonction, je m en serre même pour la voiture pas encombrant.il fait moins de bruit que mon ancien aspirateur .très maniable."
Lefèvre Laura,"5,0",4 avril 2019,Produit offert à Noël. Un papa ravi car léger et plus pratique
yattara,"5,0",3 février 2019,excellent
coco,"5,0",25 avril 2019,Super aspirateur bon qualité prix
Jlete,"4,0",8 décembre 2018,"Très bonne puissance d’aspiration
Incroyable
Mobile et léger... super"
Ju,"5,0",6 septembre 2018,Au top ! Reçu aujourd’hui et premier essaie. Aspire super bien fait peu de bruit ! Un super aspirateur pour ce prix ! Pratique et léger
LD93,"5,0",18 avril 2019,"Très satisfaite de mon achat, beau design, hyper efficace, long câble, plutôt silencieux par rapport à d’autres aspirateurs de ce type."
binet,"4,0",29 mars 2019,"Agréablement surpris par sa puissance et sa qualité sonore
Je recommande"
Client d'Amazon,"5,0",2 avril 2019,"Facile d’utilisation, beau design, aspire très bien"
Alaïs,"5,0",6 juin 2019,"Bonne aspiration, léger, sans filtre, je recommande"
Qgyt ,"5,0",13 mars 2019,Très bon produit et ne prend quasi pas de place
Laure,"5,0",10 octobre 2018,"Vraiment satisfaite de ce produit. Aspire très bien, plutôt léger et pratique à vider."
Client d'Amazon,"5,0",16 novembre 2018,Impressionnant pour ce prix
Christophe,"4,0",12 avril 2019,"Très bon rapport qualité prix, cet aspirateur est parfait pour les petits espaces type studio. Il fait le travail sans problème."
Client d'Amazon,"5,0",18 mars 2019,"J'adore,  jai remplacé mon aspirateur balais, pour celui-là et j'en suis satisfait"
romeo munoz lagos,"5,0",10 février 2019,"Genial, tres puissant leger et peu bruyant"
Florence,"5,0",29 janvier 2019,"Très bon rapport qualité prix, l’aspirateur est top, léger, puisant et il ne fait pas beaucoup de bruit, très contente 👍"
eric auburtin,"5,0",10 octobre 2018,"léger, bonne aspiration, manche rétractable pratique, contente de cet achat."
Client d'Amazon,"5,0",23 janvier 2019,très contente niveau bruit au top et aspire très bien
Pascal Ternois,"5,0",25 mars 2019,Petite surface largement suffisant !!
Client d'Amazon,"5,0",4 mars 2019,Produit parfait pour petit appartement ! Très léger et économe on l’adore!
Client d'Amazon,"5,0",9 janvier 2019,"Dans l'ensemble cet aspirateur répond à tous mes besoins, toutefois le tuyau rigide est un peu court."
cedric collot,"4,0",15 février 2019,"Aspirateur léger et facile d'utilisation,dommage pas de rangement pour les accessoires"
hly,"5,0",19 mars 2019,"Très puissant, aspire tout, même les poils
Petit et pratique, facile à ranger"
julien,"4,0",8 mars 2019,"Aspirateur cylindrique sans sac, 1,5L, 700 W  Très bon produit et livraison rapide et peux bruit très content"
Rsaulais,"4,0",9 avril 2019,"Fait son travail correctement , bonne aspiration, assez léger et peu encombrant, je recommande"
Thomas,"2,0",13 mai 2019,très bon produit sauf le cordon qui est très court obligé de rajouter une rallonge pour ma maison de 100 m2
haider,"4,0",9 septembre 2018,Super aspirateur tres silencieux aspire tres bien contente de mon achat
Client d'Amazon,"5,0",21 février 2019,je recommande cet aspirateur il est très puissant et très efficace. Je le recommande à tous
MANUEL,"4,0",20 mai 2019,"En tous points fidèle à la description.
Je suis satisfait de mon achat."
Michelle,"5,0",10 mars 2019,"Aspirateur tres leger , peu bruyant, convient pour un petit appartement. Facile a utiliser et nettoyer."
Manon_dg,"5,0",21 août 2018,"Aspirateur conforme à la description.
Je ne regrette en rien mon achat. Bon rapport qualité prix."
Client Kindle,"4,0",11 septembre 2018,"Très bien je suis ravie de mon achat.
Il ne fait pas un bruit énorme et fait son boulot"
Vincent G.,"5,0",10 mai 2019,Dommage que le câble d'alimentation soit un peu court...
Latse,"5,0",10 mars 2019,"Que dire?
C"
"""reg98""","5,0",25 mai 2019,l aspirateur aspire  fort  vraiment étonné  facile a nettoyer  vraiment je conseil  pour le prix
Client d'Amazon,"5,0",11 avril 2019,Bon rapport qualité prix. Je recommande cet aspirateur
mickael tixier,"5,0",18 mars 2019,Bon rapport qualité prix.
Yann Tonnard,"5,0",12 septembre 2018,Parfait
Alyssa R.,"5,0",20 janvier 2019,"Très bon produit, plusieurs accessoires et facile d'utilisation"
Guerin,"5,0",8 mai 2019,"Super aspirateur, aspire très bien et facile à vider. Petit ne prend pas beaucoup de place."
Jérémy RIVES,"5,0",11 mai 2019,"Aspirateur puissant , petit et très silencieux . Je le recommande sans hésité"
ALAUZE Gaël,"5,0",25 décembre 2018,Excellent aspirateur pour le prix difficile de faire mieux !
Maëva,"5,0",5 janvier 2019,"Super rapport qualité prix ! Très puissant, parfait pour les tapis. Le fil est cependant un peu court."
Client d'Amazon,"3,0",9 mai 2019,Très fragile. Fonction plus aussi bien après une dizaine d’utilisation...
Fares,"5,0",25 avril 2019,Très bien contente de mon achat
Loïc Lemarinel,"4,0",13 février 2019,"Utilisé pour appartement en location. Très pratique, léger et maniable."
Elizabeth Cowell,"5,0",19 mars 2019,L’aspitâteur est très effectif. Très heureux.
Client d'Amazon,"5,0",26 février 2019,Super produit pour un prix défiant toute concurrence!!!
oksana,"5,0",27 janvier 2019,Je suis contente de mon achat et va commander encore une pièce pour ma mère. Merci
monique paulhan,"5,0",6 avril 2019,pour tous les jours nous avons un chien donc des poils il est tres bien
Kéna ,"5,0",9 avril 2019,"Super article ! Parfait pour les petits espaces.
Je le recommande"
Valérie,"4,0",20 août 2018,"Petit accessoire très petit, léger et efficace.Le fil est un peu court."
Brice,"1,0",9 mai 2019,mauvais produit
ROUQUETTE,"5,0",10 mai 2019,"Très maniable, aspiration efficace,prix plus que correct, parfait."
Client d'Amazon,"5,0",14 janvier 2019,petit prix et très bonne qualité en plus silencieux
